,EventTemplate,Count
9ea8b6699e8c17e76bd91d5820cebc29,SKIP Test <*> UTF-8 path with <*> specific symbols [<*>] reason: windows only test,2
78478bf25f98faf81cebb4cbe2bc7fd0,SKIP Test <*> for reading UTF-8 path with <*> specific symbols [<*>] reason: windows only test,1
f91c8306f2899f05a32605efad83fd93,SKIP Test <*> for reading UTF<*>8 path with <*> specific symbols [<*>] reason: windows only test,1
b5606604ddc05f4e5915ad5fd4fb5cc1,SKIP RecursiveDirectoryIterator with dir path long or of edge case length [<*>] reason: windows only test,1
cd6d55d565639913fb01e150249f379f,"SKIP Bug <*> Many filesystem-related functions do not work with multiby<*> file names, UTF-8 [<*>] reason: windows only test",1
890d0fea96e06ae81aab75ad7466afb7,"SKIP Bug <*> Many filesystem-related functions do not work with multiby<*> file names, <*> [<*>] reason: windows only test",1
4a2554c208bcdca38933655d0927ef39,SKIP Bug <*> Crash when crawling through network share [<*>] reason: windows only test,1
8a051e27ce70de1c0a7e11bc99ebeee1,SKIP Bug <*> Zip problem with swedish letters in filename<*> [<*>] reason: windows only test,1
1394c45c7d4c758b24c395c6f7eb6f82,"SKIP Bug <*>and<*> wrongly interprets the Turkish ""<*>"" character [<*>] reason: windows only test",1
e53547f438bb02d08444ee6ee8f91314,SKIP Bug <*> is inaccurate result on Windows with <*>ese locale<*> [<*>] reason: windows only test,1
5298bd0a816d15c3afb4432023a0a6e4,SKIP PHP can not read or write file correctly if file name have special char like Å¡ [<*>] reason: windows only test,1
abec97818009b597a8403e76c1c37c74,SKIP Bug <*> fails with specific <*> characters [<*>] reason: windows only test,1
43609537500c3628b009d2cff566ebaf,SKIP Bug <*> UTF-8 files and folder are not shown [<*>] reason: windows only test,1
76bcfa44fc97595f981466bca2798714,"SKIP Bug <*> realpath<*>."") return false [<*>] reason: windows only test",1
72dc30012f89e3884c0e24e64f669bcc,SKIP Bug <*> cannot handle non-<*>ode chars properly [<*>] reason: windows only test,1
e00c99d70b576b73818bf012e75427df,=================================================================<*>,4
a36651bf5379a1c641a1b49b3f993369,TIME END <*>,1
e63b4d2151793321e3ccf64b817ece5a,TEST RESULT SUMMARY,1
1f58b7f24fb2206714ee2928370a21df,----------------------------------------------------------------<*>,4
08e66a81e8bf40ba83b5dcab8c17aad0,Exts skipped : <*>,1
16cbc6f96611cf370197087649b72fd1,Exts tested : <*>,1
bb4c3c782a472c4e0f889fa1ec06dcf2,Number of tests : <*>,1
cbf46601ed8551c89fb76ac64a35d1ea,Tests skipped : <*> ( <*> --------,1
d27d85bc256b6486873bce5032a59279,Tests warned : 1 ( <*>%) ( <*>,1
b615cba7985235126929025d80dd418d,Tests failed : 1 ( <*>%) ( <*>,1
fa1d0b543c238d43d2f06234a3a91f98,Expected fail : <*> ( <*>%) ( <*>,1
e4a54dd628d115375abad63180cd8143,Tests passed : <*> ( <*>%) ( <*>,1
02676a1da437aad5d7028bd10e422c97,Time taken : <*>,1
34328bc9fcbb27c17101c4e030c2117e,SLOW TEST SUMMARY,1
260b71eb1a2d95282d6dfb426ecd30ca,(<*>) Bug <*> (<*> hangs when data in <*> is getting larger or equal to <*>) [<*>],1
880a8cef68bc68cb1a179dc69ccb7c75,(<*>) Test <*> & <*> functions : usage variation [<*>],1
20d4cbf1197e69a83939596b816f4b96,(<*>) <*> - large packages (to test compression) [<*>],1
31c26cfe44be79c39efa9bffd6a78b2e,(<*>) CURL file uploading [<*>],1
fc4fdbe592a0179ef4e408d863f90916,(<*>) Test <*> & <*> functions: basic functionality [<*>],1
0de09148b44fc2891bc798c048a9ea21,(<*>) <*> > default<*>socket_timeout [<*>],1
d4a252594ec13607c15387c38da9f178,(<*>) <*> [<*>],3
41e8aa955bbb96face6790964234524d,(<*>) Bug <*> (<*> does not parse content types for files) [<*>],1
65c403f3994977754d4b02c52a65c11c,(<*>) Bind limits [<*>],1
91538491b73655e020e5e6cbff24610e,(<*>) Trying implicit reconnect after <*> and KILL using <*> [<*>],1
de1e6b6a1e3273f456ac3f7bbade152f,"(<*>) Issue <*>: ""<*>"" doesn't respect ""<*>"" [<*>]",1
7442d6543e3b99e24e1ba8bd4a7bb378,"(<*>) Phar: SLOW TEST bug <*>: ""Number of files in the Phar"" limited to <*> [<*>]",1
8a52f81d09084e6e860f2652c62f32c5,(<*>) Timeout within function containing exception [<*>],1
ccde56e96200e96f9b80b5d3c32b1048,(<*>) Bug <*> Checking liveness does not work as expected [<*>],1
54dc71020ef7ba0eab27831a75ed48dd,(<*>) Timeout within eval [<*>],1
79d85abf10ba4a2f3b33c1e4a23c7f8c,"(<*>) Timeout within shutdown function, variation [<*>]",1
075b1f8cadc79a67b5fc00faf7fee68c,(<*>) Timeout within while loop [<*>],1
69c364a3d3fc34f7d661ef0f0d92f1a1,(<*>) Timeout within foreach loop [<*>],1
0f24bae98fac027e1f1419a7c820b78a,(<*>) Timeout within <*> [<*>],2
7c5019f16408665506d1de62c9f63e79,(<*>) Timeout within for loop [<*>],1
9700c4aa8beee8205961c55796c19daf,(<*>) Timeout within function [<*>],1
6932cde59a0c5a8040494526bd575d18,(<*>) Timeout within shutdown function [<*>],1
baeef96d4a2d415219ae9e18397d73f7,(<*>) Compiled regex cache limit [<*>],1
cb49536363ef4da262cd7d5d8295e501,(<*>) Bug <*> (<*>fault on <*> using more than <*> memory) [<*>],1
b26c82705b9453b6f5ee002ae30c5a5e,(<*>) <*> allows to post <*>URLFile multiple times [<*>],1
086d23e33dc2fa1035d3e668c8bfcc81,(<*>) Bug <*> (Maximum execution time of <*> exceed not written in <*>log) [<*>],1
156571e9e78c9fb762acdfc135fa6a47,(<*>) time<*>leep âĢĶ Delay for a number of seconds and nanoseconds [<*>],1
04cd1c94957d0d15e9db38fc7a6a072b,(<*>) Timeout again inside <*> [<*>],1
78e62f6090aa50f122d186ae5644e359,(<*>) Phar: delete a file within a zip-based .phar (confirm disk file is changed) [<*>],1
4e9f2f4881001cb36fcffb4a21e4ac39,(<*>) Phar: delete a file within a zip-based .phar [<*>],1
647897c588757b495c9a2e5ddb9ea4db,(<*>) Phar: delete a file within a tar-based .phar (confirm disk file is changed) [<*>],1
4e1431792d19dfeb58c12ae5aa831a06,(<*>) Test parameter handling in <*> [<*>],1
4419deeaaed9db07527c53f818a553ac,(<*>) Phar: create and modify tar-based phar [<*>],1
70353bf600baba795bb2dcd1f25f7202,(<*>) Phar: delete a file within a tar-based .phar [<*>],1
dbc4e953e079ba8e05d43849bdb9bc9e,(<*>) Test <*> and <*> functions: usage variations - effects of <*> on file [<*>],1
0c32afcb0ba6266af7bb3009982cb5c3,(<*>) <*> = 0 [<*>],1
cb82b5f023f40c8a7a618f35b93fc2ea,(<*>) Test <*> and <*> functions: usage variations - effects of <*> [<*>],2
0c04139db7a067cca55a7b9dde97d72a,(<*>) Test <*> and <*> functions: usage variations - effects of trunc<*> [<*>],1
30c5fdd0e8469ae6c562638d622bd0df,(<*>) Phar: delete a file within a .phar (confirm disk file is changed) [<*>],1
69cfd1ddac3ad4376fcabe227f08e69f,(<*>) Test <*> and <*> functions: usage variations - effects of <*> on dir [<*>],1
b8c80aa7518da8be80f22f8be5f96118,(<*>) File type functions [<*>],1
6de4b23c655697aa6ca289be60215434,(<*>) Test <*> and <*> functions: usage variations - effects changing permissions of link [<*>],1
b60fb6306565d69034e6c55a220763c2,(<*>) Phar: delete a file within a .phar [<*>],1
08a3ea8a8d3e20369af382423402a5c1,(<*>) Test <*> and <*> functions: usage variations - effects changing permissions of file [<*>],1
5e293ece433ef6b7114b1645c974425f,(<*>) Test <*> and <*> functions: usage variations - effect of <*> [<*>],1
6602b468f37d795744d354cde967df9c,(<*>) Timeout within function trowing exception before timeout reached [<*>],1
1aea33f9321a9ac072205ae62f81f570,(<*>) Test <*> and <*> functions: usage variations - file opened using <*> and <*> mode [<*>],1
2dc27d0fe0452fc7cf34096eaf04fab8,(<*>) Test <*> and <*> functions: usage variations - effects changing permissions of dir [<*>],1
830581d2414ea6470ae594ae6af51284,(<*>) Test <*> and <*> functions: usage variations - creating file<*>subdir [<*>],1
2f45a3ee58c37ed0c54646236d5f78c6,(<*>) Test <*> wait functionality [<*>],1
fef0a5a39dad0dce1b85806d9429abb1,(<*>) Phar: create and modify zip-based phar [<*>],1
f8dc2b4b890de2316601f634c13179c9,(<*>) Phar: create and modify phar [<*>],1
3d1562c172a0a9daf07b7fbd31be7576,(<*>) <*> function - basic test for <*> [<*>],1
6dae78d98d063789f1059cdb26d8824c,(<*>) Bug <*> (<*> may return image resource on failure) [<*>],1
326f6a050776a83df649e774f03497cb,(<*>) Bug <*> (Potential unsigned underflow in <*>) [<*>],1
74858afec7ef0466328d69f01fb68961,(<*>) Test binary operands exposing the same behavior at compile as at run time [<*>],1
0406b9314ee35b654200148fc42b1752,(<*>) Capture SSL session meta array in stream context [<*>],1
1816ae1ac7218b3b9e4cffff19c513aa,(<*>) Bug <*> (<*>atch Out Of Bounds Write on Heap) [<*>],1
23df596fddb6c06da525caafce6c5a37,(<*>) int <*> and kill [<*>],1
fb6788a184845fd7505d432e2dae7ea6,(<*>) Fetching results from tables of different charsets. [<*>],1
ef1918c7b653ae167f28b67965ec1c90,(<*>) Server bitwise stream crypto flag assignment [<*>],1
9f4702d9ff881c8f3b6c22b63dfb0086,(<*>) Peer verification enabled for client streams [<*>],1
695b6165204527e80242722cbd8189ef,(<*>) Basic bitwise stream crypto context flag assignment [<*>],1
822a7fbcdc8411251ea374ec50d81533,(<*>) Bug <*> (<*>fault when <*>DERR file pointer is closed before calling <*>) [<*>],2
9af530e96be83026e47549526a5c0de5,(<*>) <*> (<*>URLFile should support UNICODE filenames) [<*>],1
308de5cd1010a19ea9d916f8749a1c80,(<*>) Test <*> function with POST params from array with a numeric key [<*>],1
9bf360c62e67f714a1b373b0c6feb18c,(<*>) stream context <*> server [<*>],1
987770184f0a72556e67d0a08aca4530,(<*>) Variation of bug <*> with <*> (Crash when file pointers passed to <*> are closed before calling <*>) [<*>],1
8d1d7f6985de839260bbaf43b74c131e,(<*>) <*> with > 16 pipes [<*>],1
a8f7eb71a849d8de73489752ef8b1429,(<*>) <*> with invalid pipes [<*>],1
46df608254b1a67c45a44ff68e572e9d,(<*>) <*> with no pipes [<*>],1
7ce51daf4ef58a6fe4023bd167ec6e54,(<*>) PDO <*> LISTEN/NOTIFY support [<*>],1
de6c6619e592a47a8c2e063f63041bf3,(<*>) Killing a persistent connection. [<*>],1
6a06369a570f88e11bdbe8a1fa141249,(<*>) Test incremental <*> functionality [<*>],1
4fe559bb5ba0ba945914938de2ba138e,(<*>) MySQL <*>ISTENT [<*>],1
a6fec36a91973638e42f1db1c69fc3da,(<*>) Testing <*> with timeout. (Bug: <*>) [<*>],1
b71523d7a65ca98637db19556b497a9b,(<*>) Bug <*> (<*> losing process resource) [<*>],1
ade69a9408e96b1b1193a4d508c4eb4a,(<*>) Test <*> function : basic functionality [<*>],2
a30f87d0978776d227f9acd4897aa2fc,(<*>) Test <*> function [<*>],1
933962d88b6c899a1da184eb3ee4298d,(<*>) <*> limit check [<*>],1
8b0c5fe5641298e8b8f99d3f3bd97199,(<*>) Bug <*>: (<*> needs to be set to prevent sy<*>als from returning early) [<*>],1
