,LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
187,188,57709,node-D0,clusterfilesystem,clusterfilesystem.no_server,1076864348,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage444,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
188,189,171644,node-D0,clusterfilesystem,clusterfilesystem.no_server,1077889836,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage141,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
189,190,172740,node-D7,clusterfilesystem,clusterfilesystem.no_server,1077891659,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
190,191,172788,node-D7,clusterfilesystem,clusterfilesystem.no_server,1077891661,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
191,192,183109,node-D7,clusterfilesystem,clusterfilesystem.no_server,1077901705,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
192,193,213053,node-D7,clusterfilesystem,clusterfilesystem.no_server,1078465745,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
193,194,213050,node-D7,clusterfilesystem,clusterfilesystem.no_server,1078465745,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
194,195,229271,node-D0,clusterfilesystem,clusterfilesystem.no_server,1078963582,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage242,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
195,196,311726,node-D7,clusterfilesystem,clusterfilesystem.no_server,1082041350,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
196,197,400170,node-D7,clusterfilesystem,clusterfilesystem.no_server,1089893907,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
197,198,399288,node-D0,clusterfilesystem,clusterfilesystem.no_server,1089893729,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
198,199,399278,node-D0,clusterfilesystem,clusterfilesystem.no_server,1089893727,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage221,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
199,200,417925,node-D0,clusterfilesystem,clusterfilesystem.no_server,1093627911,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage622,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
200,201,420807,node-D0,clusterfilesystem,clusterfilesystem.no_server,1094568654,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage112,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
201,202,442349,node-D7,clusterfilesystem,clusterfilesystem.no_server,1098365526,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
202,203,51652,node-D0,clusterfilesystem,clusterfilesystem.no_server,1106588485,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage142,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
203,204,68757,node-D0,clusterfilesystem,clusterfilesystem.no_server,1108645899,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
204,205,69243,node-D7,clusterfilesystem,clusterfilesystem.no_server,1108646021,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
205,206,110887,node-D7,clusterfilesystem,clusterfilesystem.no_server,1111067897,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
206,207,256889,node-D0,clusterfilesystem,clusterfilesystem.no_server,1118940596,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage411,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
207,208,220014,node-D0,clusterfilesystem,clusterfilesystem.no_server,1132158358,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage132,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
208,209,286137,node-D0,clusterfilesystem,clusterfilesystem.no_server,1134669644,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage832,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
209,210,286151,node-D0,clusterfilesystem,clusterfilesystem.no_server,1134669644,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage531,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
210,211,327002,node-D0,clusterfilesystem,clusterfilesystem.no_server,1140098601,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage321,97e2eb74d5c88630935d14385e84b191,ClusterFileSystem: There is no server for ServerFileSystem domain <*>
211,212,365140,node-69,unix.hw,net.niff.down,1085075228,1,NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,d8df77a3a963ce5194b88acdc5793960,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0
212,213,401608,node-162,unix.hw,net.niff.down,1142550442,1,NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,d8df77a3a963ce5194b88acdc5793960,NIFF: node node-<*> detected a failed network connection on network <*> via interface alt0
213,214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,6b6cbcf3bd6aa203a63eb6540ecd7ee5,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage<*>
214,215,268543,Interconnect-0N00,switch_module,fan,1119372267,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
215,216,268265,Interconnect-0N00,switch_module,fan,1119290224,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
216,217,292663,Interconnect-0N00,switch_module,fan,1121581239,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
217,218,291810,Interconnect-0N00,switch_module,fan,1121525534,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
218,219,289739,Interconnect-0N00,switch_module,fan,1121303273,1,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
219,220,327293,Interconnect-0N00,switch_module,fan,1123408044,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
220,221,26132,Interconnect-0N00,switch_module,fan,1124831967,1,Fan speeds ( 3552 3534 3375 11637 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
221,222,37743,Interconnect-0N00,switch_module,fan,1125827345,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
222,223,37524,Interconnect-0N00,switch_module,fan,1125819002,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
223,224,36180,Interconnect-0N00,switch_module,fan,1125718237,1,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
224,225,35581,Interconnect-0N00,switch_module,fan,1125706262,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
225,226,35374,Interconnect-0N00,switch_module,fan,1125677285,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
226,227,34697,Interconnect-0N00,switch_module,fan,1125668027,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
227,228,34204,Interconnect-0N00,switch_module,fan,1125664672,1,Fan speeds ( 3552 3534 3375 4470 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
228,229,34116,Interconnect-0N00,switch_module,fan,1125660960,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
229,230,33940,Interconnect-0N00,switch_module,fan,1125651957,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
230,231,33385,Interconnect-0N00,switch_module,fan,1125557358,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
231,232,33086,Interconnect-0N00,switch_module,fan,1125545019,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
232,233,45567,Interconnect-0N00,switch_module,fan,1126010536,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
233,234,45526,Interconnect-0N00,switch_module,fan,1126010284,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
234,235,45496,Interconnect-0N00,switch_module,fan,1126001523,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
235,236,45232,Interconnect-0N00,switch_module,fan,1125974682,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
236,237,44885,Interconnect-0N00,switch_module,fan,1125968635,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
237,238,44792,Interconnect-0N00,switch_module,fan,1125967289,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
238,239,44437,Interconnect-0N00,switch_module,fan,1125958618,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
239,240,44077,Interconnect-0N00,switch_module,fan,1125942184,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
240,241,43807,Interconnect-0N00,switch_module,fan,1125941020,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
241,242,43763,Interconnect-0N00,switch_module,fan,1125940778,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
242,243,43379,Interconnect-0N00,switch_module,fan,1125938946,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
243,244,43219,Interconnect-0N00,switch_module,fan,1125938127,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
244,245,42827,Interconnect-0N00,switch_module,fan,1125936247,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
245,246,42774,Interconnect-0N00,switch_module,fan,1125935993,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
246,247,42301,Interconnect-0N00,switch_module,fan,1125933864,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
247,248,42057,Interconnect-0N00,switch_module,fan,1125932744,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
248,249,41384,Interconnect-0N00,switch_module,fan,1125929387,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
249,250,41142,Interconnect-0N00,switch_module,fan,1125922192,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
250,251,41066,Interconnect-0N00,switch_module,fan,1125920701,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
251,252,40628,Interconnect-0N00,switch_module,fan,1125915215,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
252,253,40627,Interconnect-0N00,switch_module,fan,1125915213,1,Fan speeds ( 3552 3534 3375 4166 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
253,254,40365,Interconnect-0N00,switch_module,fan,1125913604,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
254,255,40096,Interconnect-0N00,switch_module,fan,1125911516,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
255,256,39347,Interconnect-0N00,switch_module,fan,1125873598,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
256,257,104906,Interconnect-0N00,switch_module,fan,1128271361,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
257,258,104883,Interconnect-0N00,switch_module,fan,1128271267,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
258,259,121157,Interconnect-0N00,switch_module,fan,1129314010,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
259,260,120901,Interconnect-0N00,switch_module,fan,1129307838,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
260,261,120373,Interconnect-0N00,switch_module,fan,1129295995,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
261,262,120348,Interconnect-0N00,switch_module,fan,1129295109,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
262,263,119419,Interconnect-0N00,switch_module,fan,1129159678,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
263,264,119213,Interconnect-0N00,switch_module,fan,1129157128,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
264,265,119202,Interconnect-0N00,switch_module,fan,1129156854,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
265,266,119142,Interconnect-0N00,switch_module,fan,1129155779,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
266,267,119082,Interconnect-0N00,switch_module,fan,1129155045,1,Fan speeds ( 3552 3534 3375 4530 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
267,268,118806,Interconnect-0N00,switch_module,fan,1129150679,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
268,269,117431,Interconnect-0N00,switch_module,fan,1128907389,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
269,270,117146,Interconnect-0N00,switch_module,fan,1128901378,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
270,271,116927,Interconnect-0N00,switch_module,fan,1128899272,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
271,272,116705,Interconnect-0N00,switch_module,fan,1128888604,1,Fan speeds ( 3552 3534 3375 4192 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
272,273,116664,Interconnect-0N00,switch_module,fan,1128887986,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
273,274,236285,Interconnect-0N00,switch_module,fan,1132421073,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
274,275,243687,Interconnect-0N00,switch_module,fan,1132558950,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
275,276,260011,Interconnect-0N00,switch_module,fan,1133183830,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
276,277,259847,Interconnect-0N00,switch_module,fan,1133182195,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
277,278,259763,Interconnect-0N00,switch_module,fan,1133181426,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
278,279,259536,Interconnect-0N00,switch_module,fan,1133178458,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
279,280,259457,Interconnect-0N00,switch_module,fan,1133177775,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
280,281,259180,Interconnect-0N00,switch_module,fan,1133174442,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
281,282,259133,Interconnect-0N00,switch_module,fan,1133174185,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),27eab56839040e5257deaec1cbfd5f0e,Fan speeds ( <*> )
